capture,ordinal,counter,field,picture_top_line,bottom_line,hs_partial_line,last_recorded_line,review
composite,772,6814,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,772,6814,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,773,6815,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,773,6815,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,774,6816,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,774,6816,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,775,6817,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,775,6817,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,776,6818,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,776,6818,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,777,6819,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,778,6820,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,796,6838,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,799,6841,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,818,6860,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,829,6871,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,832,6874,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,833,6875,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,853,6895,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,855,6897,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,856,6898,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,870,6912,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,875,6917,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,876,6918,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,876,6918,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,879,6921,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,879,6921,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,880,6922,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,881,6923,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,881,6923,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,882,6924,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,882,6924,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,883,6925,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,885,6927,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,887,6929,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,892,6934,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,892,6934,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,896,6938,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,900,6942,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,925,6967,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,926,6968,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,932,6974,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,946,6988,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,949,6991,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,950,6992,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,953,6995,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,954,6996,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,963,7005,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,964,7006,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,965,7007,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,966,7008,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,975,7017,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,976,7018,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,977,7019,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,978,7020,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,981,7023,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,982,7024,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,983,7025,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,986,7028,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,989,7031,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,999,7041,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1000,7042,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1000,7042,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1001,7043,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1002,7044,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1006,7048,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1007,7049,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1013,7055,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1017,7059,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1018,7060,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1019,7061,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1022,7064,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1034,7076,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1035,7077,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1038,7080,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1039,7081,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1042,7084,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1044,7086,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1045,7087,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1046,7088,2,286,522,523,525,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1047,7089,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1048,7090,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1049,7091,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1050,7092,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1051,7093,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1052,7094,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1053,7095,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1055,7097,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1057,7099,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1058,7100,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1060,7102,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1062,7104,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1065,7107,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1068,7110,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1070,7112,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1107,7149,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
composite,1118,7160,1,23,260,261,262,magnified raw top/bottom rows; luma evidence retained in reference note
